quadkey_z12,adm1_code,adm1_name,adm2_code,adm2_name,adm3_code,adm3_name
122021010021,DZ-30,Ouargla,,Ouargla,,El Borma
122021010023,DZ-30,Ouargla,,Ouargla,,El Borma
122021010201,DZ-30,Ouargla,,Ouargla,,El Borma
122021010203,DZ-30,Ouargla,,Ouargla,,El Borma
122021010221,DZ-30,Ouargla,,Ouargla,,El Borma
122021010223,DZ-30,Ouargla,,Ouargla,,El Borma
122021012001,DZ-30,Ouargla,,Ouargla,,El Borma
122021012003,DZ-30,Ouargla,,Ouargla,,El Borma
122021012021,DZ-30,Ouargla,,Ouargla,,El Borma
122021012023,DZ-30,Ouargla,,Ouargla,,El Borma
122021012201,DZ-30,Ouargla,,Ouargla,,El Borma
122021012203,DZ-30,Ouargla,,Ouargla,,El Borma
122021012221,DZ-30,Ouargla,,Ouargla,,El Borma
122021012223,DZ-30,Ouargla,,Ouargla,,El Borma
122021030001,DZ-30,Ouargla,,Ouargla,,El Borma
122021030003,DZ-30,Ouargla,,Ouargla,,El Borma
122021030021,DZ-30,Ouargla,,Ouargla,,El Borma
122021030023,DZ-30,Ouargla,,Ouargla,,El Borma
122021030201,DZ-30,Ouargla,,Ouargla,,El Borma
122021030203,DZ-30,Ouargla,,Ouargla,,El Borma
122021030221,DZ-30,Ouargla,,Ouargla,,El Borma
122021030223,DZ-30,Ouargla,,Ouargla,,El Borma
122021032001,DZ-33,Illizi,,Ouargla,,Debdeb
122021032003,DZ-33,Illizi,,Ouargla,,Burj Umar Idris
122021032021,DZ-33,Illizi,,Ouargla,,Burj Umar Idris
122021032023,DZ-33,Illizi,,Ouargla,,Burj Umar Idris
122021032201,DZ-33,Illizi,,Ouargla,,Burj Umar Idris
122021032203,DZ-33,Illizi,,Ouargla,,Burj Umar Idris
122021032221,DZ-33,Illizi,,Ouargla,,Burj Umar Idris
122021032223,DZ-33,Illizi,,Ouargla,,Burj Umar Idris
122021210001,DZ-33,Illizi,,Ouargla,,Burj Umar Idris
122021210003,DZ-33,Illizi,,Ouargla,,Burj Umar Idris
122021210021,DZ-33,Illizi,,Ouargla,,Burj Umar Idris
122021210023,DZ-33,Illizi,,Ouargla,,Burj Umar Idris
122021210201,DZ-33,Illizi,,Ouargla,,Burj Umar Idris
122021210203,DZ-33,Illizi,,Ouargla,,Burj Umar Idris
122021210221,DZ-33,Illizi,,Ouargla,,Burj Umar Idris
122021210223,DZ-33,Illizi,,Ouargla,,Burj Umar Idris
122021212001,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021212003,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021212021,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021212023,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021212201,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021212203,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021212221,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021212223,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021230001,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021230003,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021230021,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021230023,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021230201,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021230203,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021230221,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021230223,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021232001,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021232003,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021232021,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021232023,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021232201,DZ-33,Illizi,,Illizi,,Illizi
122021232203,DZ-33,Illizi,,Illizi,,Illizi
122021232221,DZ-33,Illizi,,Illizi,,Illizi
122021232223,DZ-33,Illizi,,Illizi,,Illizi
122023010001,DZ-33,Illizi,,Illizi,,Illizi
122023010003,DZ-33,Illizi,,Illizi,,Illizi
122023010021,DZ-33,Illizi,,Illizi,,Illizi
122023010023,DZ-33,Illizi,,Illizi,,Illizi
122023010201,DZ-33,Illizi,,Illizi,,Illizi
122023010203,DZ-33,Illizi,,Illizi,,Illizi
122023010221,DZ-33,Illizi,,Illizi,,Illizi
122023010223,DZ-33,Illizi,,Illizi,,Illizi
122023012001,DZ-33,Illizi,,Illizi,,Illizi
122023012003,DZ-33,Illizi,,Illizi,,Illizi
122023012021,DZ-33,Illizi,,Illizi,,Illizi
122023012023,DZ-33,Illizi,,Illizi,,Illizi
122023012201,DZ-33,Illizi,,Illizi,,Illizi
122023012203,DZ-33,Illizi,,Illizi,,Illizi
122023012221,DZ-33,Illizi,,Illizi,,Illizi
122023012223,DZ-33,Illizi,,Illizi,,Illizi
122023030001,DZ-33,Illizi,,Illizi,,Illizi
122023030003,DZ-33,Illizi,,Illizi,,Illizi
122023030021,DZ-33,Illizi,,Illizi,,Illizi
122023030023,DZ-33,Illizi,,Illizi,,Illizi
122023030201,DZ-33,Illizi,,Tamanghasset,,Illizi
122023030203,DZ-33,Illizi,,Tamanghasset,,Illizi
122023030221,DZ-33,Illizi,,Tamanghasset,,Bordj El Haouas
122023030223,DZ-33,Illizi,,Tamanghasset,,Bordj El Haouas
122023032001,DZ-33,Illizi,,Tamanghasset,,Bordj El Haouas
122023032003,DZ-33,Illizi,,Tamanghasset,,Bordj El Haouas
122023032021,DZ-33,Illizi,,Tamanghasset,,Bordj El Haouas
122023032023,DZ-33,Illizi,,Tamanghasset,,Bordj El Haouas
122023032201,DZ-33,Illizi,,Tamanghasset,,Bordj El Haouas
122023032203,DZ-11,Tamanrasset,,Tamanghasset,,Idles
122023032221,DZ-11,Tamanrasset,,Tamanghasset,,Idles
122023032223,DZ-11,Tamanrasset,,Tamanghasset,,Idles
122023210001,DZ-11,Tamanrasset,,Tamanghasset,,Idles
122023210003,DZ-11,Tamanrasset,,Tamanghasset,,Idles
122023210021,DZ-11,Tamanrasset,,Tamanghasset,,Idles
122023210023,DZ-11,Tamanrasset,,Tamanghasset,,Idles
122023210201,DZ-11,Tamanrasset,,Tamanghasset,,Idles
122023210203,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023210221,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023210223,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023212001,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023212003,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023212021,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023212023,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023212201,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023212203,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023212221,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023212223,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023230001,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023230003,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023230021,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023230023,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023230201,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023230203,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023230221,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023230223,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023232001,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023232003,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023232021,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023232023,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023232201,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023232203,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023232221,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023232223,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122201010001,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122201010003,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122201010021,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122201010023,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122201010201,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122201010203,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122201010221,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122201010223,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122201012001,DZ-11,Tamanrasset,,Tamanghasset,,In Guezzam
122201012003,DZ-11,Tamanrasset,,Tamanghasset,,In Guezzam
122201012021,DZ-11,Tamanrasset,,Tamanghasset,,In Guezzam
122201012023,DZ-11,Tamanrasset,,Tamanghasset,,In Guezzam
122201012201,DZ-11,Tamanrasset,,Tamanghasset,,In Guezzam
122201012203,DZ-11,Tamanrasset,,Tamanghasset,,In Guezzam
122201012221,DZ-11,Tamanrasset,,Tamanghasset,,In Guezzam
122201012223,DZ-11,Tamanrasset,,Tamanghasset,,In Guezzam
122001232012,DZ-21,Skikda,,Annaba,,El Marsa
122001232030,DZ-21,Skikda,,Annaba,,Ben Azouz
122001232032,DZ-21,Skikda,,Skikda,,Ben Azouz
122001232210,DZ-21,Skikda,,Skikda,,Ben Azouz
122001232212,DZ-21,Skikda,,Skikda,,Djendel Saadi Mohamed
122001232230,DZ-21,Skikda,,Skikda,,Ain Charchar
122001232232,DZ-21,Skikda,,Guelma,,Bekkouche Lakhdar
122003010010,DZ-24,Guelma,,Guelma,,Roknia
122003010012,DZ-24,Guelma,,Guelma,,Hammam Debagh
122003010030,DZ-24,Guelma,,Guelma,,Houari Boumediene
122003010032,DZ-24,Guelma,,Guelma,,Selloua Anouna
122003010210,DZ-24,Guelma,,Guelma,,Ain Makhlouf
122003010212,DZ-24,Guelma,,Guelma,,Ain Makhlouf
122003010230,DZ-24,Guelma,,Guelma,,Ain Makhlouf
122003010232,DZ-04,Oum El Bouaghi,,Guelma,,Ksar Sbahi
122003012010,DZ-04,Oum El Bouaghi,,Oum el Bouaghi,,Ksar Sbahi
122003012012,DZ-04,Oum El Bouaghi,,Oum el Bouaghi,,Aïn Babouche
122003012030,DZ-04,Oum El Bouaghi,,Oum el Bouaghi,,Berriche
122003012032,DZ-04,Oum El Bouaghi,,Oum el Bouaghi,,F'Kirina
122003012210,DZ-04,Oum El Bouaghi,,Oum el Bouaghi,,F'Kirina
122003012212,DZ-04,Oum El Bouaghi,,Oum el Bouaghi,,F'Kirina
122003012230,DZ-40,Khenchela,,Khenchela,,M'Toussa
122003012232,DZ-40,Khenchela,,Khenchela,,Baghaï
122003030010,DZ-40,Khenchela,,Khenchela,,El Mahmal
122003030012,DZ-40,Khenchela,,Khenchela,,El Mahmal
122003030030,DZ-40,Khenchela,,Khenchela,,El Mahmal
122003030032,DZ-40,Khenchela,,Tebessa,,El Mahmal
122003030210,DZ-40,Khenchela,,Tebessa,,El Mahmal
122003030212,DZ-40,Khenchela,,Tebessa,,Babar
122003030230,DZ-40,Khenchela,,Tebessa,,Babar
122003030232,DZ-12,Tébessa,,Tebessa,,Stah Guentis
122003032010,DZ-40,Khenchela,,Tebessa,,Babar
122003032012,DZ-40,Khenchela,,Khenchela,,Babar
122003032030,DZ-40,Khenchela,,Khenchela,,Babar
122003032032,DZ-40,Khenchela,,Tebessa,,Babar
122003032210,DZ-40,Khenchela,,Tebessa,,Babar
122003032212,DZ-40,Khenchela,,Tebessa,,Babar
122003032230,DZ-12,Tébessa,,Tebessa,,Ferkane
122003032232,DZ-12,Tébessa,,Tebessa,,Ferkane
122003210010,DZ-39,El Oued,,Tebessa,,Beni Guecha
122003210012,DZ-39,El Oued,,Tebessa,,Beni Guecha
122003210030,DZ-39,El Oued,,Tebessa,,Beni Guecha
122003210032,DZ-39,El Oued,,Tebessa,,Beni Guecha
122003210210,DZ-39,El Oued,,El Oued,,Beni Guecha
122003210212,DZ-39,El Oued,,El Oued,,Beni Guecha
122003210230,DZ-39,El Oued,,El Oued,,Hassi Khelifa
122003210232,DZ-39,El Oued,,El Oued,,Hassi Khelifa
122003212010,DZ-39,El Oued,,El Oued,,Hassi Khelifa
122003212012,DZ-39,El Oued,,El Oued,,Talib Al Arabi
122003212030,DZ-39,El Oued,,El Oued,,Talib Al Arabi
122003212032,DZ-39,El Oued,,El Oued,,Douar El Ma
122003212210,DZ-39,El Oued,,El Oued,,Douar El Ma
122003212212,DZ-39,El Oued,,El Oued,,Douar El Ma
122003212230,DZ-39,El Oued,,El Oued,,Douar El Ma
122003212232,DZ-39,El Oued,,El Oued,,Nekhla
122003230010,DZ-39,El Oued,,El Oued,,Nekhla
122003230012,DZ-39,El Oued,,El Oued,,Nekhla
122003230030,DZ-39,El Oued,,El Oued,,El Ogla
122003230032,DZ-39,El Oued,,El Oued,,El Ogla
122003230210,DZ-39,El Oued,,El Oued,,Douar El Ma
122003230212,DZ-39,El Oued,,El Oued,,Douar El Ma
122003230230,DZ-39,El Oued,,El Oued,,Douar El Ma
122003230232,DZ-39,El Oued,,El Oued,,Douar El Ma
122003232010,DZ-39,El Oued,,El Oued,,Douar El Ma
122003232012,DZ-39,El Oued,,El Oued,,Douar El Ma
122003232030,DZ-39,El Oued,,El Oued,,Douar El Ma
122003232032,DZ-39,El Oued,,El Oued,,Douar El Ma
122003232210,DZ-39,El Oued,,El Oued,,Douar El Ma
122003232212,DZ-39,El Oued,,El Oued,,Douar El Ma
122003232230,DZ-39,El Oued,,El Oued,,Douar El Ma
122003232232,DZ-30,Ouargla,,Ouargla,,El Borma
122021010010,DZ-30,Ouargla,,Ouargla,,El Borma
122021010012,DZ-30,Ouargla,,Ouargla,,El Borma
122021010030,DZ-30,Ouargla,,Ouargla,,El Borma
122021010032,DZ-30,Ouargla,,Ouargla,,El Borma
122021010210,DZ-30,Ouargla,,Ouargla,,El Borma
122021010212,DZ-30,Ouargla,,Ouargla,,El Borma
122021010230,DZ-30,Ouargla,,Ouargla,,El Borma
122021010232,DZ-30,Ouargla,,Ouargla,,El Borma
122021012010,DZ-30,Ouargla,,Ouargla,,El Borma
122021012012,DZ-30,Ouargla,,Ouargla,,El Borma
122021012030,DZ-30,Ouargla,,Ouargla,,El Borma
122021012032,DZ-30,Ouargla,,Ouargla,,El Borma
122021012210,DZ-30,Ouargla,,Ouargla,,El Borma
122021012212,DZ-30,Ouargla,,Ouargla,,El Borma
122021012230,DZ-30,Ouargla,,Ouargla,,El Borma
122021012232,DZ-30,Ouargla,,Ouargla,,El Borma
122021030010,DZ-30,Ouargla,,Ouargla,,El Borma
122021030012,DZ-30,Ouargla,,Ouargla,,El Borma
122021030030,DZ-30,Ouargla,,Ouargla,,El Borma
122021030032,DZ-30,Ouargla,,Ouargla,,El Borma
122021030210,DZ-30,Ouargla,,Ouargla,,El Borma
122021030212,DZ-30,Ouargla,,Ouargla,,El Borma
122021030230,DZ-30,Ouargla,,Ouargla,,El Borma
122021030232,DZ-30,Ouargla,,Ouargla,,El Borma
122021032010,DZ-33,Illizi,,Ouargla,,Debdeb
122021032012,DZ-33,Illizi,,Ouargla,,Burj Umar Idris
122021032030,DZ-33,Illizi,,Ouargla,,Burj Umar Idris
122021032032,DZ-33,Illizi,,Ouargla,,Burj Umar Idris
122021032210,DZ-33,Illizi,,Ouargla,,Burj Umar Idris
122021032212,DZ-33,Illizi,,Ouargla,,Burj Umar Idris
122021032230,DZ-33,Illizi,,Ouargla,,Burj Umar Idris
122021032232,DZ-33,Illizi,,Ouargla,,Burj Umar Idris
122021210010,DZ-33,Illizi,,Ouargla,,Burj Umar Idris
122021210012,DZ-33,Illizi,,Ouargla,,Burj Umar Idris
122021210030,DZ-33,Illizi,,Ouargla,,Burj Umar Idris
122021210032,DZ-33,Illizi,,Ouargla,,Burj Umar Idris
122021210210,DZ-33,Illizi,,Ouargla,,Burj Umar Idris
122021210212,DZ-33,Illizi,,Ouargla,,Burj Umar Idris
122021210230,DZ-33,Illizi,,Ouargla,,Burj Umar Idris
122021210232,DZ-33,Illizi,,Ouargla,,Burj Umar Idris
122021212010,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021212012,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021212030,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021212032,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021212210,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021212212,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021212230,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021212232,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021230010,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021230012,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021230030,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021230032,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021230210,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021230212,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021230230,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021230232,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021232010,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021232012,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021232030,DZ-33,Illizi,,Illizi,,Burj Umar Idris
122021232032,DZ-33,Illizi,,Illizi,,Illizi
122021232210,DZ-33,Illizi,,Illizi,,Illizi
122021232212,DZ-33,Illizi,,Illizi,,Illizi
122021232230,DZ-33,Illizi,,Illizi,,Illizi
122021232232,DZ-33,Illizi,,Illizi,,Illizi
122023010010,DZ-33,Illizi,,Illizi,,Illizi
122023010012,DZ-33,Illizi,,Illizi,,Illizi
122023010030,DZ-33,Illizi,,Illizi,,Illizi
122023010032,DZ-33,Illizi,,Illizi,,Illizi
122023010210,DZ-33,Illizi,,Illizi,,Illizi
122023010212,DZ-33,Illizi,,Illizi,,Illizi
122023010230,DZ-33,Illizi,,Illizi,,Illizi
122023010232,DZ-33,Illizi,,Illizi,,Illizi
122023012010,DZ-33,Illizi,,Illizi,,Illizi
122023012012,DZ-33,Illizi,,Illizi,,Illizi
122023012030,DZ-33,Illizi,,Illizi,,Illizi
122023012032,DZ-33,Illizi,,Illizi,,Illizi
122023012210,DZ-33,Illizi,,Illizi,,Illizi
122023012212,DZ-33,Illizi,,Illizi,,Illizi
122023012230,DZ-33,Illizi,,Illizi,,Illizi
122023012232,DZ-33,Illizi,,Illizi,,Illizi
122023030010,DZ-33,Illizi,,Illizi,,Illizi
122023030012,DZ-33,Illizi,,Illizi,,Illizi
122023030030,DZ-33,Illizi,,Illizi,,Illizi
122023030032,DZ-33,Illizi,,Illizi,,Illizi
122023030210,DZ-33,Illizi,,Illizi,,Illizi
122023030212,DZ-33,Illizi,,Illizi,,Illizi
122023030230,DZ-33,Illizi,,Illizi,,Illizi
122023030232,DZ-33,Illizi,,Tamanghasset,,Bordj El Haouas
122023032010,DZ-33,Illizi,,Illizi,,Bordj El Haouas
122023032012,DZ-33,Illizi,,Illizi,,Bordj El Haouas
122023032030,DZ-33,Illizi,,Illizi,,Bordj El Haouas
122023032032,DZ-33,Illizi,,Tamanghasset,,Bordj El Haouas
122023032210,DZ-33,Illizi,,Tamanghasset,,Bordj El Haouas
122023032212,DZ-11,Tamanrasset,,Tamanghasset,,Idles
122023032230,DZ-11,Tamanrasset,,Tamanghasset,,Idles
122023032232,DZ-11,Tamanrasset,,Tamanghasset,,Idles
122023210010,DZ-11,Tamanrasset,,Tamanghasset,,Idles
122023210012,DZ-11,Tamanrasset,,Tamanghasset,,Idles
122023210030,DZ-11,Tamanrasset,,Tamanghasset,,Idles
122023210032,DZ-11,Tamanrasset,,Tamanghasset,,Idles
122023210210,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023210212,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023210230,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023210232,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023212010,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023212012,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023212030,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023212032,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023212210,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023212212,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023212230,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023212232,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023230010,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023230012,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023230030,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023230032,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023230210,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023230212,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023230230,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023230232,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023232010,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023232012,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023232030,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023232032,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023232210,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023232212,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023232230,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122023232232,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122201010010,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122201010012,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122201010030,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122201010032,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122201010210,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122201010212,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122201010230,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122201010232,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122201012010,DZ-11,Tamanrasset,,Tamanghasset,,Tazrouk
122201012012,DZ-11,Tamanrasset,,Tamanghasset,,In Guezzam
122201012030,DZ-11,Tamanrasset,,Tamanghasset,,In Guezzam
122201012032,DZ-11,Tamanrasset,,Tamanghasset,,In Guezzam
122201012210,DZ-11,Tamanrasset,,Tamanghasset,,In Guezzam
122201012212,DZ-11,Tamanrasset,,Tamanghasset,,In Guezzam
122201012230,DZ-11,Tamanrasset,,Tamanghasset,,In Guezzam
122201012232,DZ-11,Tamanrasset,,Tamanghasset,,In Guezzam
122001232013,DZ-23,Annaba,,Annaba,,Chetaibi
122001232031,DZ-21,Skikda,,Annaba,,El Marsa
122001232033,DZ-23,Annaba,,Annaba,,Treat
122001232211,DZ-21,Skikda,,Annaba,,Ben Azouz
122001232213,DZ-21,Skikda,,Skikda,,Ben Azouz
122001232231,DZ-21,Skikda,,Guelma,,Bekkouche Lakhdar
122001232233,DZ-24,Guelma,,Guelma,,Bouati Mahmoud
122003010011,DZ-24,Guelma,,Guelma,,El Fedjoudj
122003010013,DZ-24,Guelma,,Guelma,,El Fedjoudj
122003010031,DZ-24,Guelma,,Guelma,,Bendjarah
122003010033,DZ-24,Guelma,,Guelma,,Selloua Anouna
122003010211,DZ-24,Guelma,,Guelma,,Ain Larbi
122003010213,DZ-41,Souk Ahras,,Guelma,,Ain Soltane
122003010231,DZ-41,Souk Ahras,,Guelma,,Ain Soltane
122003010233,DZ-41,Souk Ahras,,Souk Ahras,,Bir Bouhouche
122003012011,DZ-04,Oum El Bouaghi,,Souk Ahras,,Berriche
122003012013,DZ-04,Oum El Bouaghi,,Oum el Bouaghi,,Berriche
122003012031,DZ-04,Oum El Bouaghi,,Oum el Bouaghi,,Berriche
122003012033,DZ-04,Oum El Bouaghi,,Oum el Bouaghi,,Aïn Beïda
122003012211,DZ-04,Oum El Bouaghi,,Oum el Bouaghi,,F'Kirina
122003012213,DZ-04,Oum El Bouaghi,,Oum el Bouaghi,,Oued Nini
122003012231,DZ-04,Oum El Bouaghi,,Oum el Bouaghi,,Oued Nini
122003012233,DZ-40,Khenchela,,Oum el Bouaghi,,Ain Touila
122003030011,DZ-40,Khenchela,,Oum el Bouaghi,,Ain Touila
122003030013,DZ-40,Khenchela,,Oum el Bouaghi,,El Mahmal
122003030031,DZ-40,Khenchela,,Tebessa,,Ouled Rechache
122003030033,DZ-40,Khenchela,,Tebessa,,Ouled Rechache
122003030211,DZ-40,Khenchela,,Tebessa,,Ouled Rechache
122003030213,DZ-12,Tébessa,,Tebessa,,Stah Guentis
122003030231,DZ-12,Tébessa,,Tebessa,,Stah Guentis
122003030233,DZ-40,Khenchela,,Tebessa,,Babar
122003032011,DZ-40,Khenchela,,Tebessa,,Babar
122003032013,DZ-40,Khenchela,,Tebessa,,Babar
122003032031,DZ-40,Khenchela,,Tebessa,,Babar
122003032033,DZ-40,Khenchela,,Tebessa,,Babar
122003032211,DZ-12,Tébessa,,Tebessa,,Ferkane
122003032213,DZ-12,Tébessa,,Tebessa,,Ferkane
122003032231,DZ-12,Tébessa,,Tebessa,,Ferkane
122003032233,DZ-12,Tébessa,,Tebessa,,Ferkane
122003210011,DZ-39,El Oued,,Tebessa,,Beni Guecha
122003210013,DZ-39,El Oued,,Tebessa,,Beni Guecha
122003210031,DZ-39,El Oued,,Tebessa,,Beni Guecha
122003210033,DZ-39,El Oued,,Tebessa,,Beni Guecha
122003210211,DZ-39,El Oued,,El Oued,,Beni Guecha
122003210213,DZ-39,El Oued,,El Oued,,Beni Guecha
122003210231,DZ-39,El Oued,,El Oued,,Talib Al Arabi
122003210233,DZ-39,El Oued,,El Oued,,Talib Al Arabi
122003212011,DZ-39,El Oued,,El Oued,,Talib Al Arabi
122003212013,DZ-39,El Oued,,El Oued,,Talib Al Arabi
122003212031,DZ-39,El Oued,,El Oued,,Talib Al Arabi
122003212033,DZ-39,El Oued,,El Oued,,Douar El Ma
122003212211,DZ-39,El Oued,,El Oued,,Douar El Ma
122003212213,DZ-39,El Oued,,El Oued,,Douar El Ma
122003212231,DZ-39,El Oued,,El Oued,,Douar El Ma
122003212233,DZ-39,El Oued,,El Oued,,Douar El Ma
122003230011,DZ-39,El Oued,,El Oued,,Douar El Ma
122003230013,DZ-39,El Oued,,El Oued,,Douar El Ma
122003230031,DZ-39,El Oued,,El Oued,,Nekhla
122003230033,DZ-39,El Oued,,El Oued,,Douar El Ma
122003230211,DZ-39,El Oued,,El Oued,,Douar El Ma
122003230213,DZ-39,El Oued,,El Oued,,Douar El Ma
122003230231,DZ-39,El Oued,,El Oued,,Douar El Ma
122003230233,DZ-39,El Oued,,El Oued,,Douar El Ma
122003232011,DZ-39,El Oued,,El Oued,,Douar El Ma
122003232013,DZ-39,El Oued,,El Oued,,Douar El Ma
122003232031,DZ-39,El Oued,,El Oued,,Douar El Ma
122003232033,DZ-39,El Oued,,El Oued,,Douar El Ma
122003232211,DZ-39,El Oued,,El Oued,,Douar El Ma
122003232213,DZ-39,El Oued,,El Oued,,Douar El Ma
122003232231,DZ-39,El Oued,,El Oued,,Douar El Ma
